"Drug","Category","Mean_support","Min_support","Pct_below_5pct"
"Drug_A","high",3.90419379232781,2.57171117705242,96
"Drug_B","high",9.52750798386484,7.76031434184676,0
"Drug_A","low",14.3662007250329,12.3046875,0
"Drug_B","low",6.61015091991082,5.07462686567164,0
"Drug_A","mid",7.28779116709445,5.60928433268859,0
"Drug_B","mid",7.75418348612835,5.97014925373134,0
